employee_id,store_id,employee_name,role,gender,monthly_salary_inr,joining_date,employment_status
102573,6064,Neel Sami,Packer,m,56994.0,2025-12-29,RESIGNED
102574,6138,Hema Dixit,Inventory Associate,M,27570.0,24-Aug-2023,Active
102575,6079,Anvi Sridhar,delivery rider,m,59743.0,01-31-2024,Active
102576,6116,Qushi Shankar,Inventory Associate,m,64866.0,2022-11-25,Active
102577,6010,Oliver Palla,Delivery Rider,m,20017.0,2023-04-28,Active
102578,6090,Hritik Nayak,Delivery Rider,f,53894.0,2024-06-28,active
102579,6001,Frado Aggarwal,Picker,M,30185.0,2024-01-19,Active
102580,6089,Kai Taneja,Delivery Rider,f,52649.0,2024-08-20,On Leave
102581,6040,Aditya More,PICKER,,34090.0,2022-12-17,Active
102582,6099,Irya Mallick,Delivery Rider,M,48704.0,2024-10-01,Active
102583,6074,Maanav Kalla,PICKER,M,51195.0,2025-03-03,RESIGNED
102584,6068,Yatan Bhatti,Picker,F,57217.0,2025-04-30,Active
102585,6032,Faras Chahal,PICKER,M,24086.0,2023-12-18,active
102586,6023,Vasana Nagy,Inventory Associate,F,14564.0,2025-06-12,active
102587,6098,Eshana Chand,Delivery Rider,Male,24584.0,2023-05-14,Active
102588,6110,Ati Ramanathan,Packer,Male,41859.0,2022-11-06,RESIGNED
102589,6044,Isaac Tandon,PICKER,m,32796.0,2025-09-10,On Leave
102590,6100,Rushil Lanka,PICKER,M,43769.0,2025-11-10,Active
102591,6106,Onveer Acharya,Quality Checker,M,50651.0,2025-04-24,Active
102592,6078,Warda Toor,Picker,F,60612.0,04-05-2025,Active
102593,6150,Jeremiah Gala,Delivery Rider,M,28700.0,2023-09-25,Active
102594,6037,Andrew Muni,Packer,M,49978.0,2022-11-15,active
102595,6139,Imaran Baral,Picker,f,31193.0,2025-01-29,On Leave
102596,6028,Libni Barman,Packer,Female,44444.0,11-Apr-2026,Resigned
102597,6089,Vincent Pradhan,Store Manager,M,46599.0,2023-06-22,On Leave
102598,6004,Fitan Jaggi,Quality Checker,m,57345.0,08-26-2025,Resigned
102599,6032,Shravya Krishna,Picker,f,38311.0,2025-03-16,On Leave
102600,6124,Nisha Parikh,Picker,Male,24021.0,2026-01-23,Resigned
102601,6021,Raagini Dey,Packer,f,20121.0,2023-05-28,active
102602,6109,Omaja D’Alia,delivery rider,f,63098.0,2024-04-13,On Leave
102603,6003,Tristan Maharaj,Delivery Rider,f,31881.0,2024-02-23,active
102604,6122,Zilmil Doshi,Packer,m,,2024-04-24,Active
102605,6078,Pranit Jayaraman,Delivery Rider,,23870.0,2024-11-24,Resigned
102606,6065,Rishi Mangat,delivery rider,M,39691.0,26/08/2025,active
102607,6022,Xavier Edwin,Store Manager,M,14011.0,24/07/2024,Active
102608,6137,Charita Gole,Picker,F,39337.0,2026-01-08,Active
102609,6131,Henry Bhargava,Quality Checker,f,53235.0,2025-04-14,Active
102610,6071,Zarna Narasimhan,delivery rider,f,22792.0,2025-12-27,Resigned
102611,6032,Brijesh Peri,Quality Checker,M,,2026-07-16,Active
102612,6036,Qabil Srinivas,Picker,F,53667.0,2023-11-05,On Leave
102613,6054,Harini Nayar,PICKER,f,40736.0,2025-09-10,active
102614,6031,Vivaan Sani,Picker,m,31456.0,2023-02-18,Active
102615,6115,Falguni Balakrishnan,Picker,Female,36811.0,2022-11-24,On Leave
102616,6150,Darpan Varma,PICKER,F,39774.0,2023-07-27,On Leave
102617,6117,Sai Bala,Quality Checker,m,18737.0,2025-08-09,Resigned
102618,6042,Ikshita Goyal,Picker,F,25453.0,2026-03-12,Active
102619,6146,Daniel Khare,Store Manager,m,35502.0,2022-12-02,Active
102620,6044,Krish Loke,Picker,Male,26083.0,2023-10-07,On Leave
102621,6004,Arya Pandey,PICKER,f,19569.0,2023-04-15,Active
102622,6065,Warda Patla,delivery rider,,58763.0,2025-10-29,Active
102623,6063,Zehaan Chadha,delivery rider,M,61526.0,2023-03-11,Active
102624,6103,Edhitha Mand,Inventory Associate,Female,15343.0,2023-07-18,Resigned
102625,6121,Harita Mohanty,Picker,F,61525.0,2026-04-17,RESIGNED
102626,6018,Maya Sankar,Quality Checker,m,62053.0,2024-06-27,Active
102627,6084,Azad Bedi,PICKER,F,16801.0,2023-06-22,Active
102628,6130,Gaurangi Baral,PICKER,F,46303.0,2026-07-22,Resigned
102629,6030,Nilima Tak,Store Manager,f,56019.0,2022-09-28,Resigned
102630,6150,Ekaraj Dayal,Picker,Male,28100.0,2022-09-08,RESIGNED
102631,6053,Siya Bhalla,Inventory Associate,Male,23905.0,2024-12-17,Active
102632,6086,Rehaan Patla,Store Manager,M,22160.0,10-04-2025,RESIGNED
102633,6123,Gaurangi Bora,delivery rider,M,34092.0,21-Jul-2024,active
102634,6023,Aahana Bail,PICKER,Male,61071.0,23/12/2023,Active
102635,6042,Pahal Cheema,Picker,f,54690.0,2025-07-10,On Leave
102636,6141,Oscar Kala,Store Manager,Female,47309.0,2025-12-10,RESIGNED
102637,7005,Vivaan Taneja,Packer,M,44500.0,2024-12-07,Active
102638,6023,Abha Nath,delivery rider,M,34393.0,2025-08-08,Active
102639,6130,Charvi Agrawal,Picker,Female,32396.0,2023-06-25,Active
102640,6062,Chanakya Cherian,delivery rider,F,22462.0,2023-07-08,active
102641,6126,Jagat Bora,Inventory Associate,M,41246.0,2023-03-12,On Leave
102642,6101,Neel Nair,Delivery Rider,m,48347.0,04-17-2025,Active
102643,7010,Indrajit Ramanathan,Quality Checker,M,19335.0,2023-07-30,Resigned
102644,6086,Damyanti Luthra,Picker,Male,37233.0,2024-11-26,active
102645,6142,Rehaan Anne,PICKER,m,29859.0,2025-11-25,Active
102646,6084,Anya Kannan,Store Manager,Female,14719.0,06-03-2023,Active
102647,6144,Watika Bal,Delivery Rider,M,42002.0,2025-11-20,On Leave
102648,6139,Ethan Bhat,delivery rider,Female,41733.0,15/12/2024,On Leave
102649,6004,Kavya Pai,delivery rider,m,47284.0,2022-09-22,active
102650,6147,Gautam Narayan,Store Manager,F,31864.0,2022-12-12,Resigned
102651,6134,Ishwar Korpal,Store Manager,F,51970.0,2022-10-14,Active
102652,6066,Pranav Kapoor,Store Manager,M,49856.0,04-03-2026,Active
102653,6132,Amaira Bava,delivery rider,Female,55575.0,2025-02-05,Active
102654,6110,Aishani Dada,Delivery Rider,Male,21012.0,2024-08-02,active
102655,6031,Lakshit Yogi,Packer,F,63853.0,2025-05-30,active
102656,6139,Chaitanya Mander,delivery rider,m,37092.0,2024-10-06,RESIGNED
102657,6083,Chandani Sule,Picker,f,44023.0,2025-10-03,Resigned
102658,6142,Yutika Kapur,Inventory Associate,Male,42459.0,2024-09-09,Resigned
102659,6039,Tanvi Deep,Store Manager,m,43791.0,2026-03-12,On Leave
102660,6059,Gopal Raman,Delivery Rider,F,23851.0,2024-05-24,active
102661,6134,Suhani Verma,Inventory Associate,M,,2024-11-07,On Leave
102662,6050,Osha Vig,Store Manager,Male,60232.0,2023-04-29,Resigned
102663,6055,Vasana Samra,PICKER,m,53891.0,2024-04-02,Active
102664,6001,Samaksh Mitra,Delivery Rider,Female,45797.0,2024-12-06,Active
102665,6116,Aarini Iyengar,Packer,,29916.0,2024-07-17,Resigned
102666,6038,Upkaar Mitter,Picker,F,18703.0,2025-09-20,RESIGNED
102667,6147,George Acharya,PICKER,f,47005.0,14-Feb-2023,On Leave
102668,6082,Xavier Thaker,delivery rider,F,20866.0,2025-01-26,Active
102669,6139,Onkar Sengupta,delivery rider,f,59270.0,08-Sep-2022,Active
102670,6150,Adya Kulkarni,PICKER,Male,64644.0,2022-11-07,On Leave
102671,6067,Yug Bajaj,Store Manager,m,49802.0,04-14-2023,RESIGNED
102672,6131,Jason Ravi,delivery rider,Female,27080.0,2023-09-19,active
102673,6004,Akshay Deshpande,delivery rider,Female,25875.0,2023-12-14,Active
102674,6023,Janani Menon,Quality Checker,f,47886.0,2024-08-05,Active
102675,6097,Anika Mahajan,Inventory Associate,Male,57376.0,11-Aug-2023,RESIGNED
102676,6149,Bhavani Lad,delivery rider,F,32465.0,2023-03-07,On Leave
102677,6065,Upadhriti Deep,Packer,F,52995.0,2025-06-28,Resigned
102678,6015,Sanya Pillay,Inventory Associate,,25474.0,2023-05-11,RESIGNED
102679,6138,Ayushman Varghese,Store Manager,Female,25728.0,2026-03-01,Active
102680,6066,Tara Sankar,Store Manager,Female,50591.0,2023-01-25,Active
102681,6053,Nidra Savant,Inventory Associate,Female,28100.0,2023-09-04,Active
102682,6074,Aarush Magar,Packer,f,59216.0,2025-11-05,Active
102683,6041,Chavvi Balasubramanian,PICKER,M,57574.0,2022-08-31,RESIGNED
102684,6104,Nikita Chander,Quality Checker,Male,19651.0,2024-03-20,Resigned
102685,6014,Aarnav Sarkar,Delivery Rider,f,23191.0,2026-01-28,RESIGNED
102686,6128,Aarini Desai,delivery rider,F,19606.0,2026-03-30,Active
102687,6033,Mohini Konda,Quality Checker,M,60155.0,2026-03-17,Resigned
102688,6066,Ikshita Misra,Store Manager,F,53019.0,2025-08-05,Active
102689,6136,Frado Saran,Packer,Male,60899.0,2024-07-10,active
102690,6147,Luke Ganesan,Store Manager,Male,48893.0,2023-08-15,Active
102691,6131,Chasmum Sachdev,Delivery Rider,f,31979.0,2023-08-18,Active
102692,6004,Triveni Banik,Quality Checker,Female,40001.0,2024-04-20,Active
102693,6119,Yashoda Dani,Delivery Rider,Female,17009.0,12-02-2025,active
102694,6094,Reva Srinivasan,delivery rider,Male,62568.0,2022-11-06,On Leave
102695,6117,Daniel Patla,Delivery Rider,Male,57584.0,2024-08-09,active
102696,6136,Baghyawati Deep,Quality Checker,F,24984.0,01-01-2026,Active
102697,6108,Upadhriti Datta,Inventory Associate,f,31277.0,2024-06-09,Active
102698,6068,Daksh Varkey,Store Manager,f,38674.0,2025-01-21,Active
102699,6019,Ojasvi Padmanabhan,Packer,Female,37644.0,12-07-2022,Active
102700,6106,Ridhi Setty,Packer,Male,59369.0,2026-03-07,active
102701,6117,Gabriel Divan,Store Manager,,56086.0,2022-12-01,Active
102702,6072,Lajita Chandran,PICKER,F,45352.0,2023-03-12,RESIGNED
102703,6124,Laksh Nagi,Delivery Rider,Male,15373.0,2024-06-07,On Leave
102704,6101,Harita Ram,delivery rider,M,21070.0,2026-07-20,Resigned
102705,6091,Manbir Wagle,Packer,m,46816.0,2025-10-21,Active
102706,6111,Samar Gade,Inventory Associate,M,56374.0,2025-04-12,active
102707,6018,Yuvraj Krish,Inventory Associate,F,46738.0,2024-03-17,On Leave
102708,6028,Sathvik Gopal,PICKER,Female,28749.0,14/08/2026,Active
102709,6117,Wazir Dhar,Packer,Female,,2025-05-25,Active
102710,6087,Umang Sahni,Quality Checker,Male,36222.0,2025-03-02,Resigned
102711,6042,Mohammed Khatri,Picker,M,39586.0,2022-10-10,Resigned
102712,6105,Omya Kamdar,Delivery Rider,M,55488.0,18/07/2024,Active
102713,6066,Ekanta Chana,Quality Checker,F,48156.0,2023-04-23,Active
102714,6107,Aarini Bawa,Inventory Associate,M,38797.0,2024-07-12,RESIGNED
102715,6057,Damini Ratti,Inventory Associate,m,24670.0,2023-11-13,Active
102716,7006,Chatura Palan,PICKER,F,25688.0,2024-10-20,active
102717,6124,Sarthak Sachdev,PICKER,f,52089.0,2023-04-04,On Leave
102718,6029,Noah Iyengar,Store Manager,m,46761.0,2023-12-15,Active
102719,6069,Widisha Magar,Packer,m,29361.0,2022-12-30,Active
102720,6122,Anamika Basak,Delivery Rider,m,58986.0,02-Jun-2024,On Leave
102721,6040,Jhalak Mannan,delivery rider,F,43693.0,2023-04-09,Resigned
102722,6084,Pranit Krishna,PICKER,m,,2023-09-02,Active
102723,6067,Ridhi Kothari,Packer,Male,29754.0,2024-07-08,Active
102724,6054,Warjas Bandi,Inventory Associate,M,45716.0,2023-05-05,active
102725,6113,Anita Samra,Quality Checker,Female,22031.0,2025-01-09,Resigned
102726,6034,Avni Kapur,Inventory Associate,M,37236.0,12-26-2022,Active
102727,6149,Anthony Johal,Quality Checker,m,38546.0,2025-05-23,RESIGNED
102728,6094,Wazir Ravi,Quality Checker,F,28159.0,2026-04-28,Active
102729,6007,Anita Korpal,Picker,M,17518.0,2023-09-23,Active
102730,6034,Vasatika Sarraf,Quality Checker,M,59024.0,08-12-2026,Resigned
102731,6089,Janani Kata,Packer,Male,49103.0,2025-12-04,Active
102732,6021,Tripti Hayre,Quality Checker,Female,53912.0,2025-08-09,Resigned
102733,6097,Udarsh Parmar,Delivery Rider,F,34649.0,2025-07-15,active
102734,6019,Saanvi Raja,Quality Checker,Female,49660.0,10-21-2025,Active
102735,6070,Yamini Venkatesh,delivery rider,F,47715.0,05-25-2025,Resigned
102736,6083,Zayan Pillai,Quality Checker,F,16641.0,2025-02-14,On Leave
102737,6066,Lipika Sibal,Quality Checker,m,17580.0,2025-06-19,active
102738,6081,Anvi Ahuja,Store Manager,Male,60124.0,20/02/2024,Resigned
102739,6129,Aashi Padmanabhan,Packer,Male,28388.0,2023-09-03,Active
102740,6107,Neha Bora,Quality Checker,f,55903.0,2023-07-04,Active
102741,7007,Idika Mitter,Picker,m,18733.0,2024-05-08,Active
102742,6002,Mugdha Karnik,Delivery Rider,m,48366.0,2023-07-24,Active
102743,6094,Sneha Dube,Quality Checker,m,55727.0,10-24-2023,On Leave
102744,6075,Hardik Dhillon,Picker,f,19200.0,29-Aug-2025,On Leave
102745,6062,Vrinda Dhingra,delivery rider,M,15121.0,2023-05-22,Resigned
102746,6072,Ati Bansal,Picker,Female,29442.0,08-Aug-2026,Resigned
102747,6041,Anya Radhakrishnan,Store Manager,f,15641.0,2024-12-05,Active
102748,6043,Harsh Natt,PICKER,f,48536.0,2023-12-02,Resigned
102749,6040,Tristan Bava,Packer,Female,31182.0,09-09-2022,Active
102750,6020,Qasim Sami,Inventory Associate,Female,36615.0,2025-06-09,Active
102751,6102,Bhavna Ratti,Delivery Rider,f,34942.0,2024-12-29,Resigned
102752,6088,Meghana Zachariah,Delivery Rider,f,33723.0,2026-04-14,Active
102753,6059,Zashil Kibe,delivery rider,F,,2026-02-14,RESIGNED
102754,6067,Jacob Om,Delivery Rider,M,64223.0,2025-04-28,Resigned
102755,6006,Chaitaly Bajwa,PICKER,M,21382.0,2023-06-30,active
102756,6083,Hardik Pandit,Inventory Associate,,28467.0,2023-11-13,Resigned
102757,6144,Advaith Mody,Store Manager,F,38508.0,2023-06-04,Resigned
102758,6138,Geetika Khurana,Quality Checker,M,18146.0,2022-11-19,On Leave
102759,6056,Vinaya Pradhan,Delivery Rider,M,45310.0,2026-05-25,Active
102760,6126,Champak Chana,Picker,Male,57662.0,2023-04-19,Active
102761,6048,Riya Hayer,Store Manager,M,23482.0,13/06/2024,Resigned
102762,6013,Owen Bhattacharyya,Delivery Rider,M,57401.0,2025-12-19,active
102763,6049,Yuvraj Bedi,Quality Checker,Female,22821.0,2025-11-21,Active
102764,6048,Pranav Hora,Delivery Rider,Male,61796.0,2023-11-01,Resigned
102765,6007,Vanya Biswas,Delivery Rider,M,40915.0,2022-12-12,Active
102766,6053,Onveer Sarin,delivery rider,m,46645.0,2024-11-01,active
102767,6067,Gavin Ganesan,delivery rider,m,17844.0,2024-09-09,Active
102768,6144,Aarush Misra,Delivery Rider,f,54806.0,26/07/2024,Resigned
102769,6107,Tripti Deo,Store Manager,F,56868.0,2024-01-19,On Leave
102770,6043,Sara Jaggi,Delivery Rider,Male,41162.0,2023-04-17,active
102771,6110,Gaurav Chatterjee,Quality Checker,f,52879.0,2025-09-04,Active
102772,6077,Balendra Panchal,delivery rider,F,51423.0,2024-01-03,Active
102773,6099,Ronith Chokshi,Inventory Associate,m,37364.0,2026-01-13,RESIGNED
102774,6051,Eiravati Toor,Inventory Associate,Male,47162.0,2024-08-19,Active
102775,6077,Priya Jain,Packer,f,20500.0,2022-09-08,Resigned
102776,6028,Harish Singhal,Packer,Female,,2023-06-10,Resigned
102777,6064,Gauri Handa,Delivery Rider,f,46282.0,2023-12-28,RESIGNED
102778,6095,Yashawini Chaudhuri,delivery rider,Male,46665.0,05-05-2023,Resigned
102779,6040,Isaac Dara,Delivery Rider,M,53576.0,07-Feb-2023,RESIGNED
102780,6044,Ojasvi Sridhar,Inventory Associate,F,41365.0,2023-08-05,active
102781,6083,Madhav Krishnan,Store Manager,,63342.0,04-05-2025,Active
102782,6130,Alka Kota,Delivery Rider,,,2024-04-10,Resigned
102783,6035,Bimala Chad,Picker,m,35652.0,2022-08-26,Active
102784,6008,Ranbir Kibe,Quality Checker,F,56959.0,2024-05-24,Active
102785,6056,Lakshmi Warrior,delivery rider,F,63965.0,2024-11-07,RESIGNED
102786,6015,Chaaya Sahni,Delivery Rider,Male,17759.0,2023-05-17,RESIGNED
102787,6057,Bhavya Shah,PICKER,M,45140.0,18-Oct-2022,Active
102788,6093,Watika Subramaniam,Delivery Rider,Female,64631.0,2024-02-14,Active
102789,6022,Tripti Atwal,Quality Checker,F,27880.0,2024-11-18,Resigned
102790,6113,Xalak Som,Quality Checker,f,27831.0,06-23-2023,Active
102791,6141,Chatura Naik,Picker,Female,64834.0,04-01-2025,Active
102792,6135,Kabir Datta,Delivery Rider,Male,45503.0,2022-12-30,RESIGNED
102793,6101,Farhan Atwal,Quality Checker,M,39920.0,2023-07-06,Active
102794,6029,Nandini Khare,PICKER,M,50326.0,2025-11-24,On Leave
102795,6143,Unnati Kumar,Quality Checker,Male,55134.0,2025-04-13,On Leave
102796,6056,Simon Parikh,Store Manager,Male,28779.0,2024-07-30,Active
102797,6038,Warhi Batta,PICKER,M,49548.0,2025-05-05,Resigned
102798,6080,Gavin Kanda,delivery rider,f,50683.0,2022-09-10,active
102799,6102,Yashawini Manda,PICKER,m,47219.0,2024-06-07,Active
102800,6042,Jatin Koshy,delivery rider,Male,41509.0,2023-09-20,On Leave
102801,6149,Dayita Varty,Delivery Rider,f,27996.0,2026-01-01,active
102802,6053,Ojas Kamdar,PICKER,,45155.0,2026-06-10,Resigned
102803,6024,Yatin Naidu,Quality Checker,f,57698.0,2025-04-20,Active
102804,6038,Yatan Patil,Store Manager,f,16145.0,2026-05-28,active
102805,6129,Diya Rout,delivery rider,f,19243.0,2025-02-06,RESIGNED
102806,6129,Nakul Mital,Picker,f,38205.0,2023-11-23,Resigned
102807,6010,Yashoda D’Alia,delivery rider,F,36579.0,05-26-2026,Active
102808,6004,Januja Sharaf,Store Manager,m,26283.0,16/08/2023,Active
102809,6085,Harish Sandal,Store Manager,f,46441.0,25/01/2024,On Leave
102810,6090,Aashi Ray,Inventory Associate,,58560.0,2025-03-04,On Leave
102811,6007,Yachana Dube,PICKER,Female,23508.0,2025-02-07,On Leave
102812,6012,Bakhshi Chakraborty,Store Manager,m,15562.0,2024-03-30,active
102813,6097,Madhavi Nath,Packer,M,30596.0,2023-06-09,Resigned
102814,6022,Dipta Kulkarni,PICKER,M,28498.0,2023-03-14,RESIGNED
102815,6129,Gaurika Patla,Delivery Rider,M,35788.0,2023-06-16,Active
102816,6067,Tripti Khatri,delivery rider,F,20806.0,2026-08-14,RESIGNED
102817,6075,Sarthak Solanki,Packer,Female,21296.0,2026-05-31,Active
102818,6085,Diya Mander,PICKER,Male,16472.0,2022-10-14,active
102819,6108,Udyati Ratta,Delivery Rider,Female,60252.0,2022-10-09,Resigned
102820,6067,Qarin Gera,delivery rider,F,41858.0,2023-07-16,Resigned
102821,6006,Chaaya Bhatt,Quality Checker,F,38018.0,2023-12-12,active
102822,6145,Aayush Shan,delivery rider,m,31610.0,2023-09-04,Active
102823,6138,Amaira Dyal,Picker,f,30088.0,26/05/2026,Active
102824,6026,Yashodhara Lanka,Picker,Male,60986.0,2023-06-24,Active
102825,6058,Michael Shukla,Inventory Associate,F,57061.0,2026-03-31,active
102826,6142,Quincy Arora,Picker,Female,19466.0,2022-12-01,RESIGNED
102827,6008,Laban Nagi,Inventory Associate,M,44949.0,2024-03-01,On Leave
102828,6138,Rehaan Subramanian,Quality Checker,F,24667.0,2025-07-18,On Leave
102829,6018,Zarna Padmanabhan,Picker,m,23606.0,2024-11-16,active
102830,6001,Urvi Panchal,Inventory Associate,M,25146.0,2023-01-31,active
102831,6103,Chandran Vora,Packer,Female,36618.0,2024-12-01,Active
102832,6142,Pushti Karnik,PICKER,Female,31901.0,2024-06-01,active
102833,6059,Mekhala Rattan,Store Manager,,59441.0,2024-09-23,active
102834,6043,Warda Srinivas,Inventory Associate,F,26314.0,09-29-2024,Active
102835,6142,Sathvik Kunda,Picker,F,14852.0,2023-08-28,Active
102836,6111,Isaac Bora,Picker,Male,44208.0,2024-06-30,active
102837,6148,Leela Dada,Packer,Female,41804.0,2024-04-21,Active
102838,6143,Ishita Ramaswamy,Picker,m,24197.0,2025-01-06,Resigned
102839,6041,Yashica Mutti,PICKER,F,38704.0,2023-03-29,On Leave
102840,6132,Chatura Lal,Inventory Associate,F,48711.0,2023-02-24,On Leave
102841,6120,Advik Pai,Inventory Associate,Female,40526.0,2023-10-09,On Leave
102842,6023,Thomas Karan,Delivery Rider,M,38582.0,2024-06-06,On Leave
102843,6104,Hredhaan Sandal,Quality Checker,F,56978.0,2025-01-15,RESIGNED
102844,6037,Raksha Nath,Picker,f,46391.0,2023-07-09,Active
102845,6046,Ekantika Memon,delivery rider,,29897.0,10-30-2023,Active
102846,6118,Dakshesh Mukherjee,Picker,F,29431.0,2026-08-09,On Leave
102847,6002,Kalpit Wable,PICKER,m,24302.0,2023-01-20,On Leave
102848,6068,Sai Boase,Picker,M,52286.0,07/10/2023,Active
102849,6072,Abha Balan,Picker,F,58765.0,2025-11-28,Active
102850,6027,Ayush Subramanian,Quality Checker,M,19314.0,2024-10-06,Active
102851,6075,Gavin Kaul,Store Manager,f,36085.0,2026-06-09,RESIGNED
102852,6094,Krisha Trivedi,delivery rider,M,44290.0,2026-03-25,Active
102853,6003,Widisha Mand,PICKER,f,37600.0,2024-03-03,Resigned
102854,6126,Nisha Vohra,Packer,f,,2024-06-23,RESIGNED
102855,6040,Nicholas Buch,Packer,,52498.0,2023-08-18,Resigned
102856,6086,Anthony Dora,Packer,Female,46857.0,2025-09-16,Active
102857,6042,Finn Balay,Quality Checker,F,18265.0,2025-02-24,active
102858,6131,Barkha Pandit,delivery rider,Male,44839.0,2023-06-23,RESIGNED
102859,6143,Balhaar Atwal,delivery rider,f,50983.0,2022-11-29,Active
102860,6098,Ijaya Sinha,Packer,,54687.0,2023-03-09,Active
102861,6122,Abhiram Gaba,Quality Checker,,18219.0,2025-10-14,On Leave
102862,6036,Zansi Borra,Picker,M,41211.0,03/09/2022,Active
102863,6009,Joshua Majumdar,Inventory Associate,m,59664.0,2022-10-23,Active
102864,6104,Tripti Parmar,Picker,m,42199.0,2024-07-14,Active
102865,6099,Amara Grewal,PICKER,Female,31539.0,06/03/2025,Active
102866,6003,Alexander Borah,PICKER,Male,28668.0,2024-09-27,On Leave
102867,6140,Lakshit Rai,Picker,Female,37136.0,2025-06-03,On Leave
102868,6132,Chandani Vyas,Quality Checker,Female,50916.0,2024-11-14,Active
102869,6141,Advik Sahni,PICKER,Female,25545.0,2026-08-10,On Leave
102870,6003,George Singh,Inventory Associate,F,24811.0,2025-04-01,Active
102871,6111,Anirudh Sridhar,Packer,Female,22730.0,2025-10-25,Resigned
102872,6139,Reyansh Naik,delivery rider,Male,46241.0,2026-03-06,RESIGNED
102873,6109,Ria Majumdar,Packer,,49922.0,2023-08-11,Active
102874,6036,Zashil Thakkar,Picker,,63195.0,2023-02-04,Active
102875,6023,Chatresh Narula,Quality Checker,Male,25459.0,2023-02-02,Resigned
102876,6066,Pavani Mannan,PICKER,,41371.0,2023-10-27,Active
102877,6026,Ranveer Seshadri,delivery rider,M,35089.0,2022-11-23,Active
102878,6004,Faraj Verma,Picker,Female,40612.0,2024-11-24,active
102879,6144,Jai Pradhan,Inventory Associate,f,14913.0,2024-04-22,Resigned
102880,6014,Inaya De,Delivery Rider,Male,15452.0,2023-05-07,Active
102881,6019,Ridhi Radhakrishnan,Inventory Associate,Female,28508.0,2025-04-02,Active
