employee_id,store_id,employee_name,role,gender,monthly_salary_inr,joining_date,employment_status,clean_store_id,salary_status,work_status
102564,6004,Fariq Mahal,Delivery Rider,Male,33525.0,2024-02-10,Active,6004,Normal,Currently Working
102565,6016,Yochana Varma,Delivery Rider,Unknown,28001.0,2025-10-12,Resigned,6016,Normal,Resigned
102566,6133,Vrinda Zachariah,Delivery Rider,Unknown,61957.0,2026-06-21,Active,6133,Normal,Currently Working
102567,6140,Dalaja Soman,Quality Checker,Female,59360.0,2025-09-01,Resigned,6140,Normal,Resigned
102568,6136,Jagdish Nayar,Picker,Female,50535.0,2023-03-02,Resigned,6136,Normal,Resigned
102569,6056,Aadhya Prabhu,Delivery Rider,Male,39424.5,2025-08-08,Active,6056,Normal,Currently Working
102570,6137,Vrishti Aurora,Picker,Female,32544.0,2024-10-17,Active,6137,Normal,Currently Working
102571,6072,Vrishti Khanna,Quality Checker,Female,54712.0,2022-11-18,On Leave,6072,Normal,On Leave
102572,6094,Laksh Babu,Delivery Rider,Unknown,41746.0,2024-03-17,On Leave,6094,Normal,On Leave
102573,6064,Neel Sami,Packer,Male,56994.0,2025-12-29,Resigned,6064,Normal,Resigned
102574,6138,Hema Dixit,Inventory Associate,Male,27570.0,2023-08-24,Active,6138,Normal,Currently Working
102575,6079,Anvi Sridhar,Delivery Rider,Male,59743.0,2024-01-31,Active,6079,Normal,Currently Working
102576,6116,Qushi Shankar,Inventory Associate,Male,64866.0,2022-11-25,Active,6116,Normal,Currently Working
102577,6010,Oliver Palla,Delivery Rider,Male,20017.0,2023-04-28,Active,6010,Normal,Currently Working
102578,6090,Hritik Nayak,Delivery Rider,Female,53894.0,2024-06-28,Active,6090,Normal,Currently Working
102579,6001,Frado Aggarwal,Picker,Male,30185.0,2024-01-19,Active,6001,Normal,Currently Working
102580,6089,Kai Taneja,Delivery Rider,Female,52649.0,2024-08-20,On Leave,6089,Normal,On Leave
102581,6040,Aditya More,Picker,Unknown,34090.0,2022-12-17,Active,6040,Normal,Currently Working
102582,6099,Irya Mallick,Delivery Rider,Male,48704.0,2024-10-01,Active,6099,Normal,Currently Working
102583,6074,Maanav Kalla,Picker,Male,51195.0,2025-03-03,Resigned,6074,Normal,Resigned
102584,6068,Yatan Bhatti,Picker,Female,57217.0,2025-04-30,Active,6068,Normal,Currently Working
102585,6032,Faras Chahal,Picker,Male,24086.0,2023-12-18,Active,6032,Normal,Currently Working
102586,6023,Vasana Nagy,Inventory Associate,Female,14564.0,2025-06-12,Active,6023,Normal,Currently Working
102587,6098,Eshana Chand,Delivery Rider,Male,24584.0,2023-05-14,Active,6098,Normal,Currently Working
102588,6110,Ati Ramanathan,Packer,Male,41859.0,2022-11-06,Resigned,6110,Normal,Resigned
102589,6044,Isaac Tandon,Picker,Male,32796.0,2025-09-10,On Leave,6044,Normal,On Leave
102590,6100,Rushil Lanka,Picker,Male,43769.0,2025-11-10,Active,6100,Normal,Currently Working
102591,6106,Onveer Acharya,Quality Checker,Male,50651.0,2025-04-24,Active,6106,Normal,Currently Working
102592,6078,Warda Toor,Picker,Female,60612.0,2025-04-05,Active,6078,Normal,Currently Working
102593,6150,Jeremiah Gala,Delivery Rider,Male,28700.0,2023-09-25,Active,6150,Normal,Currently Working
102594,6037,Andrew Muni,Packer,Male,49978.0,2022-11-15,Active,6037,Normal,Currently Working
102595,6139,Imaran Baral,Picker,Female,31193.0,2025-01-29,On Leave,6139,Normal,On Leave
102596,6028,Libni Barman,Packer,Female,44444.0,2026-04-11,Resigned,6028,Normal,Resigned
102597,6089,Vincent Pradhan,Store Manager,Male,46599.0,2023-06-22,On Leave,6089,Normal,On Leave
102598,6004,Fitan Jaggi,Quality Checker,Male,57345.0,2025-08-26,Resigned,6004,Normal,Resigned
102599,6032,Shravya Krishna,Picker,Female,38311.0,2025-03-16,On Leave,6032,Normal,On Leave
102600,6124,Nisha Parikh,Picker,Male,24021.0,2026-01-23,Resigned,6124,Normal,Resigned
102601,6021,Raagini Dey,Packer,Female,20121.0,2023-05-28,Active,6021,Normal,Currently Working
102602,6109,Omaja D’Alia,Delivery Rider,Female,63098.0,2024-04-13,On Leave,6109,Normal,On Leave
102603,6003,Tristan Maharaj,Delivery Rider,Female,31881.0,2024-02-23,Active,6003,Normal,Currently Working
102604,6122,Zilmil Doshi,Packer,Male,40162.0,2024-04-24,Active,6122,Normal,Currently Working
102605,6078,Pranit Jayaraman,Delivery Rider,Unknown,23870.0,2024-11-24,Resigned,6078,Normal,Resigned
102606,6065,Rishi Mangat,Delivery Rider,Male,39691.0,2025-08-26,Active,6065,Normal,Currently Working
102607,6022,Xavier Edwin,Store Manager,Male,14011.0,2024-07-24,Active,6022,Normal,Currently Working
102608,6137,Charita Gole,Picker,Female,39337.0,2026-01-08,Active,6137,Normal,Currently Working
102609,6131,Henry Bhargava,Quality Checker,Female,53235.0,2025-04-14,Active,6131,Normal,Currently Working
102610,6071,Zarna Narasimhan,Delivery Rider,Female,22792.0,2025-12-27,Resigned,6071,Normal,Resigned
102611,6032,Brijesh Peri,Quality Checker,Male,39702.5,2026-07-16,Active,6032,Normal,Currently Working
102612,6036,Qabil Srinivas,Picker,Female,53667.0,2023-11-05,On Leave,6036,Normal,On Leave
102613,6054,Harini Nayar,Picker,Female,40736.0,2025-09-10,Active,6054,Normal,Currently Working
102614,6031,Vivaan Sani,Picker,Male,31456.0,2023-02-18,Active,6031,Normal,Currently Working
102615,6115,Falguni Balakrishnan,Picker,Female,36811.0,2022-11-24,On Leave,6115,Normal,On Leave
102616,6150,Darpan Varma,Picker,Female,39774.0,2023-07-27,On Leave,6150,Normal,On Leave
102617,6117,Sai Bala,Quality Checker,Male,18737.0,2025-08-09,Resigned,6117,Normal,Resigned
102618,6042,Ikshita Goyal,Picker,Female,25453.0,2026-03-12,Active,6042,Normal,Currently Working
102619,6146,Daniel Khare,Store Manager,Male,35502.0,2022-12-02,Active,6146,Normal,Currently Working
102620,6044,Krish Loke,Picker,Male,26083.0,2023-10-07,On Leave,6044,Normal,On Leave
102621,6004,Arya Pandey,Picker,Female,19569.0,2023-04-15,Active,6004,Normal,Currently Working
102622,6065,Warda Patla,Delivery Rider,Unknown,58763.0,2025-10-29,Active,6065,Normal,Currently Working
102623,6063,Zehaan Chadha,Delivery Rider,Male,61526.0,2023-03-11,Active,6063,Normal,Currently Working
102624,6103,Edhitha Mand,Inventory Associate,Female,15343.0,2023-07-18,Resigned,6103,Normal,Resigned
102625,6121,Harita Mohanty,Picker,Female,61525.0,2026-04-17,Resigned,6121,Normal,Resigned
102626,6018,Maya Sankar,Quality Checker,Male,62053.0,2024-06-27,Active,6018,Normal,Currently Working
102627,6084,Azad Bedi,Picker,Female,16801.0,2023-06-22,Active,6084,Normal,Currently Working
102628,6130,Gaurangi Baral,Picker,Female,46303.0,2026-07-22,Resigned,6130,Normal,Resigned
102629,6030,Nilima Tak,Store Manager,Female,56019.0,2022-09-28,Resigned,6030,Normal,Resigned
102630,6150,Ekaraj Dayal,Picker,Male,28100.0,2022-09-08,Resigned,6150,Normal,Resigned
102631,6053,Siya Bhalla,Inventory Associate,Male,23905.0,2024-12-17,Active,6053,Normal,Currently Working
102632,6086,Rehaan Patla,Store Manager,Male,22160.0,2025-10-04,Resigned,6086,Normal,Resigned
102633,6123,Gaurangi Bora,Delivery Rider,Male,34092.0,2024-07-21,Active,6123,Normal,Currently Working
102634,6023,Aahana Bail,Picker,Male,61071.0,2023-12-23,Active,6023,Normal,Currently Working
102635,6042,Pahal Cheema,Picker,Female,54690.0,2025-07-10,On Leave,6042,Normal,On Leave
102636,6141,Oscar Kala,Store Manager,Female,47309.0,2025-12-10,Resigned,6141,Normal,Resigned
102637,7005,Vivaan Taneja,Packer,Male,44500.0,2024-12-07,Active,6006,Normal,Currently Working
102638,6023,Abha Nath,Delivery Rider,Male,34393.0,2025-08-08,Active,6023,Normal,Currently Working
102639,6130,Charvi Agrawal,Picker,Female,32396.0,2023-06-25,Active,6130,Normal,Currently Working
102640,6062,Chanakya Cherian,Delivery Rider,Female,22462.0,2023-07-08,Active,6062,Normal,Currently Working
102641,6126,Jagat Bora,Inventory Associate,Male,41246.0,2023-03-12,On Leave,6126,Normal,On Leave
102642,6101,Neel Nair,Delivery Rider,Male,48347.0,2025-04-17,Active,6101,Normal,Currently Working
102643,7010,Indrajit Ramanathan,Quality Checker,Male,19335.0,2023-07-30,Resigned,6011,Normal,Resigned
102644,6086,Damyanti Luthra,Picker,Male,37233.0,2024-11-26,Active,6086,Normal,Currently Working
102645,6142,Rehaan Anne,Picker,Male,29859.0,2025-11-25,Active,6142,Normal,Currently Working
102646,6084,Anya Kannan,Store Manager,Female,14719.0,2023-06-03,Active,6084,Normal,Currently Working
102647,6144,Watika Bal,Delivery Rider,Male,42002.0,2025-11-20,On Leave,6144,Normal,On Leave
102648,6139,Ethan Bhat,Delivery Rider,Female,41733.0,2024-12-15,On Leave,6139,Normal,On Leave
102649,6004,Kavya Pai,Delivery Rider,Male,47284.0,2022-09-22,Active,6004,Normal,Currently Working
102650,6147,Gautam Narayan,Store Manager,Female,31864.0,2022-12-12,Resigned,6147,Normal,Resigned
102651,6134,Ishwar Korpal,Store Manager,Female,51970.0,2022-10-14,Active,6134,Normal,Currently Working
102652,6066,Pranav Kapoor,Store Manager,Male,49856.0,2026-04-03,Active,6066,Normal,Currently Working
102653,6132,Amaira Bava,Delivery Rider,Female,55575.0,2025-02-05,Active,6132,Normal,Currently Working
102654,6110,Aishani Dada,Delivery Rider,Male,21012.0,2024-08-02,Active,6110,Normal,Currently Working
102655,6031,Lakshit Yogi,Packer,Female,63853.0,2025-05-30,Active,6031,Normal,Currently Working
102656,6139,Chaitanya Mander,Delivery Rider,Male,37092.0,2024-10-06,Resigned,6139,Normal,Resigned
102657,6083,Chandani Sule,Picker,Female,44023.0,2025-10-03,Resigned,6083,Normal,Resigned
102658,6142,Yutika Kapur,Inventory Associate,Male,42459.0,2024-09-09,Resigned,6142,Normal,Resigned
102659,6039,Tanvi Deep,Store Manager,Male,43791.0,2026-03-12,On Leave,6039,Normal,On Leave
102660,6059,Gopal Raman,Delivery Rider,Female,23851.0,2024-05-24,Active,6059,Normal,Currently Working
102661,6134,Suhani Verma,Inventory Associate,Male,40106.5,2024-11-07,On Leave,6134,Normal,On Leave
102662,6050,Osha Vig,Store Manager,Male,60232.0,2023-04-29,Resigned,6050,Normal,Resigned
102663,6055,Vasana Samra,Picker,Male,53891.0,2024-04-02,Active,6055,Normal,Currently Working
102664,6001,Samaksh Mitra,Delivery Rider,Female,45797.0,2024-12-06,Active,6001,Normal,Currently Working
102665,6116,Aarini Iyengar,Packer,Unknown,29916.0,2024-07-17,Resigned,6116,Normal,Resigned
102666,6038,Upkaar Mitter,Picker,Female,18703.0,2025-09-20,Resigned,6038,Normal,Resigned
102667,6147,George Acharya,Picker,Female,47005.0,2023-02-14,On Leave,6147,Normal,On Leave
102668,6082,Xavier Thaker,Delivery Rider,Female,20866.0,2025-01-26,Active,6082,Normal,Currently Working
102669,6139,Onkar Sengupta,Delivery Rider,Female,59270.0,2022-09-08,Active,6139,Normal,Currently Working
102670,6150,Adya Kulkarni,Picker,Male,64644.0,2022-11-07,On Leave,6150,Normal,On Leave
102671,6067,Yug Bajaj,Store Manager,Male,49802.0,2023-04-14,Resigned,6067,Normal,Resigned
102672,6131,Jason Ravi,Delivery Rider,Female,27080.0,2023-09-19,Active,6131,Normal,Currently Working
102673,6004,Akshay Deshpande,Delivery Rider,Female,25875.0,2023-12-14,Active,6004,Normal,Currently Working
102674,6023,Janani Menon,Quality Checker,Female,47886.0,2024-08-05,Active,6023,Normal,Currently Working
102675,6097,Anika Mahajan,Inventory Associate,Male,57376.0,2023-08-11,Resigned,6097,Normal,Resigned
102676,6149,Bhavani Lad,Delivery Rider,Female,32465.0,2023-03-07,On Leave,6149,Normal,On Leave
102677,6065,Upadhriti Deep,Packer,Female,52995.0,2025-06-28,Resigned,6065,Normal,Resigned
102678,6015,Sanya Pillay,Inventory Associate,Unknown,25474.0,2023-05-11,Resigned,6015,Normal,Resigned
102679,6138,Ayushman Varghese,Store Manager,Female,25728.0,2026-03-01,Active,6138,Normal,Currently Working
102680,6066,Tara Sankar,Store Manager,Female,50591.0,2023-01-25,Active,6066,Normal,Currently Working
102681,6053,Nidra Savant,Inventory Associate,Female,28100.0,2023-09-04,Active,6053,Normal,Currently Working
102682,6074,Aarush Magar,Packer,Female,59216.0,2025-11-05,Active,6074,Normal,Currently Working
102683,6041,Chavvi Balasubramanian,Picker,Male,57574.0,2022-08-31,Resigned,6041,Normal,Resigned
102684,6104,Nikita Chander,Quality Checker,Male,19651.0,2024-03-20,Resigned,6104,Normal,Resigned
102685,6014,Aarnav Sarkar,Delivery Rider,Female,23191.0,2026-01-28,Resigned,6014,Normal,Resigned
102686,6128,Aarini Desai,Delivery Rider,Female,19606.0,2026-03-30,Active,6128,Normal,Currently Working
102687,6033,Mohini Konda,Quality Checker,Male,60155.0,2026-03-17,Resigned,6033,Normal,Resigned
102688,6066,Ikshita Misra,Store Manager,Female,53019.0,2025-08-05,Active,6066,Normal,Currently Working
102689,6136,Frado Saran,Packer,Male,60899.0,2024-07-10,Active,6136,Normal,Currently Working
102690,6147,Luke Ganesan,Store Manager,Male,48893.0,2023-08-15,Active,6147,Normal,Currently Working
102691,6131,Chasmum Sachdev,Delivery Rider,Female,31979.0,2023-08-18,Active,6131,Normal,Currently Working
102692,6004,Triveni Banik,Quality Checker,Female,40001.0,2024-04-20,Active,6004,Normal,Currently Working
102693,6119,Yashoda Dani,Delivery Rider,Female,17009.0,2025-12-02,Active,6119,Normal,Currently Working
102694,6094,Reva Srinivasan,Delivery Rider,Male,62568.0,2022-11-06,On Leave,6094,Normal,On Leave
102695,6117,Daniel Patla,Delivery Rider,Male,57584.0,2024-08-09,Active,6117,Normal,Currently Working
102696,6136,Baghyawati Deep,Quality Checker,Female,24984.0,2026-01-01,Active,6136,Normal,Currently Working
102697,6108,Upadhriti Datta,Inventory Associate,Female,31277.0,2024-06-09,Active,6108,Normal,Currently Working
102698,6068,Daksh Varkey,Store Manager,Female,38674.0,2025-01-21,Active,6068,Normal,Currently Working
102699,6019,Ojasvi Padmanabhan,Packer,Female,37644.0,2022-12-07,Active,6019,Normal,Currently Working
102700,6106,Ridhi Setty,Packer,Male,59369.0,2026-03-07,Active,6106,Normal,Currently Working
102701,6117,Gabriel Divan,Store Manager,Unknown,56086.0,2022-12-01,Active,6117,Normal,Currently Working
102702,6072,Lajita Chandran,Picker,Female,45352.0,2023-03-12,Resigned,6072,Normal,Resigned
102703,6124,Laksh Nagi,Delivery Rider,Male,15373.0,2024-06-07,On Leave,6124,Normal,On Leave
102704,6101,Harita Ram,Delivery Rider,Male,21070.0,2026-07-20,Resigned,6101,Normal,Resigned
102705,6091,Manbir Wagle,Packer,Male,46816.0,2025-10-21,Active,6091,Normal,Currently Working
102706,6111,Samar Gade,Inventory Associate,Male,56374.0,2025-04-12,Active,6111,Normal,Currently Working
102707,6018,Yuvraj Krish,Inventory Associate,Female,46738.0,2024-03-17,On Leave,6018,Normal,On Leave
102708,6028,Sathvik Gopal,Picker,Female,28749.0,2026-08-14,Active,6028,Normal,Currently Working
102709,6117,Wazir Dhar,Packer,Female,40162.0,2025-05-25,Active,6117,Normal,Currently Working
102710,6087,Umang Sahni,Quality Checker,Male,36222.0,2025-03-02,Resigned,6087,Normal,Resigned
102711,6042,Mohammed Khatri,Picker,Male,39586.0,2022-10-10,Resigned,6042,Normal,Resigned
102712,6105,Omya Kamdar,Delivery Rider,Male,55488.0,2024-07-18,Active,6105,Normal,Currently Working
102713,6066,Ekanta Chana,Quality Checker,Female,48156.0,2023-04-23,Active,6066,Normal,Currently Working
102714,6107,Aarini Bawa,Inventory Associate,Male,38797.0,2024-07-12,Resigned,6107,Normal,Resigned
102715,6057,Damini Ratti,Inventory Associate,Male,24670.0,2023-11-13,Active,6057,Normal,Currently Working
102716,7006,Chatura Palan,Picker,Female,25688.0,2024-10-20,Active,6007,Normal,Currently Working
102717,6124,Sarthak Sachdev,Picker,Female,52089.0,2023-04-04,On Leave,6124,Normal,On Leave
102718,6029,Noah Iyengar,Store Manager,Male,46761.0,2023-12-15,Active,6029,Normal,Currently Working
102719,6069,Widisha Magar,Packer,Male,29361.0,2022-12-30,Active,6069,Normal,Currently Working
102720,6122,Anamika Basak,Delivery Rider,Male,58986.0,2024-06-02,On Leave,6122,Normal,On Leave
102721,6040,Jhalak Mannan,Delivery Rider,Female,43693.0,2023-04-09,Resigned,6040,Normal,Resigned
102722,6084,Pranit Krishna,Picker,Male,38424.5,2023-09-02,Active,6084,Normal,Currently Working
102723,6067,Ridhi Kothari,Packer,Male,29754.0,2024-07-08,Active,6067,Normal,Currently Working
102724,6054,Warjas Bandi,Inventory Associate,Male,45716.0,2023-05-05,Active,6054,Normal,Currently Working
102725,6113,Anita Samra,Quality Checker,Female,22031.0,2025-01-09,Resigned,6113,Normal,Resigned
102726,6034,Avni Kapur,Inventory Associate,Male,37236.0,2022-12-26,Active,6034,Normal,Currently Working
102727,6149,Anthony Johal,Quality Checker,Male,38546.0,2025-05-23,Resigned,6149,Normal,Resigned
102728,6094,Wazir Ravi,Quality Checker,Female,28159.0,2026-04-28,Active,6094,Normal,Currently Working
102729,6007,Anita Korpal,Picker,Male,17518.0,2023-09-23,Active,6007,Normal,Currently Working
102730,6034,Vasatika Sarraf,Quality Checker,Male,59024.0,2026-08-12,Resigned,6034,Normal,Resigned
102731,6089,Janani Kata,Packer,Male,49103.0,2025-12-04,Active,6089,Normal,Currently Working
102732,6021,Tripti Hayre,Quality Checker,Female,53912.0,2025-08-09,Resigned,6021,Normal,Resigned
102733,6097,Udarsh Parmar,Delivery Rider,Female,34649.0,2025-07-15,Active,6097,Normal,Currently Working
102734,6019,Saanvi Raja,Quality Checker,Female,49660.0,2025-10-21,Active,6019,Normal,Currently Working
102735,6070,Yamini Venkatesh,Delivery Rider,Female,47715.0,2025-05-25,Resigned,6070,Normal,Resigned
102736,6083,Zayan Pillai,Quality Checker,Female,16641.0,2025-02-14,On Leave,6083,Normal,On Leave
102737,6066,Lipika Sibal,Quality Checker,Male,17580.0,2025-06-19,Active,6066,Normal,Currently Working
102738,6081,Anvi Ahuja,Store Manager,Male,60124.0,2024-02-20,Resigned,6081,Normal,Resigned
102739,6129,Aashi Padmanabhan,Packer,Male,28388.0,2023-09-03,Active,6129,Normal,Currently Working
102740,6107,Neha Bora,Quality Checker,Female,55903.0,2023-07-04,Active,6107,Normal,Currently Working
102741,7007,Idika Mitter,Picker,Male,18733.0,2024-05-08,Active,6008,Normal,Currently Working
102742,6002,Mugdha Karnik,Delivery Rider,Male,48366.0,2023-07-24,Active,6002,Normal,Currently Working
102743,6094,Sneha Dube,Quality Checker,Male,55727.0,2023-10-24,On Leave,6094,Normal,On Leave
102744,6075,Hardik Dhillon,Picker,Female,19200.0,2025-08-29,On Leave,6075,Normal,On Leave
102745,6062,Vrinda Dhingra,Delivery Rider,Male,15121.0,2023-05-22,Resigned,6062,Normal,Resigned
102746,6072,Ati Bansal,Picker,Female,29442.0,2026-08-08,Resigned,6072,Normal,Resigned
102747,6041,Anya Radhakrishnan,Store Manager,Female,15641.0,2024-12-05,Active,6041,Normal,Currently Working
102748,6043,Harsh Natt,Picker,Female,48536.0,2023-12-02,Resigned,6043,Normal,Resigned
102749,6040,Tristan Bava,Packer,Female,31182.0,2022-09-09,Active,6040,Normal,Currently Working
102750,6020,Qasim Sami,Inventory Associate,Female,36615.0,2025-06-09,Active,6020,Normal,Currently Working
102751,6102,Bhavna Ratti,Delivery Rider,Female,34942.0,2024-12-29,Resigned,6102,Normal,Resigned
102752,6088,Meghana Zachariah,Delivery Rider,Female,33723.0,2026-04-14,Active,6088,Normal,Currently Working
102753,6059,Zashil Kibe,Delivery Rider,Female,39424.5,2026-02-14,Resigned,6059,Normal,Resigned
102754,6067,Jacob Om,Delivery Rider,Male,64223.0,2025-04-28,Resigned,6067,Normal,Resigned
102755,6006,Chaitaly Bajwa,Picker,Male,21382.0,2023-06-30,Active,6006,Normal,Currently Working
102756,6083,Hardik Pandit,Inventory Associate,Unknown,28467.0,2023-11-13,Resigned,6083,Normal,Resigned
102757,6144,Advaith Mody,Store Manager,Female,38508.0,2023-06-04,Resigned,6144,Normal,Resigned
102758,6138,Geetika Khurana,Quality Checker,Male,18146.0,2022-11-19,On Leave,6138,Normal,On Leave
102759,6056,Vinaya Pradhan,Delivery Rider,Male,45310.0,2026-05-25,Active,6056,Normal,Currently Working
102760,6126,Champak Chana,Picker,Male,57662.0,2023-04-19,Active,6126,Normal,Currently Working
102761,6048,Riya Hayer,Store Manager,Male,23482.0,2024-06-13,Resigned,6048,Normal,Resigned
102762,6013,Owen Bhattacharyya,Delivery Rider,Male,57401.0,2025-12-19,Active,6013,Normal,Currently Working
102763,6049,Yuvraj Bedi,Quality Checker,Female,22821.0,2025-11-21,Active,6049,Normal,Currently Working
